GemmTunableOp_Half_TN,tn_18944_1008_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_1008_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_1008_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_1008_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_1008_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_1008_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_1008_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_1008_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_1008_3584_ld_18944_3584_18944
GemmTunableOp_BFloat16_NT,nt_8_18944_1008_ld_8_18944_8
GemmTunableOp_BFloat16_NN,nn_8_1008_18944_ld_8_18944_8
GemmTunableOp_BFloat16_NT,nt_3584_8_1008_ld_3584_8_3584
GemmTunableOp_BFloat16_NN,nn_3584_1008_8_ld_3584_8_3584
GemmTunableOp_Half_NN,nn_3584_1008_18944_ld_3584_18944_3584
GemmTunableOp_Half_NN,nn_3584_1008_3584_ld_3584_3584_3584
GemmStridedBatchedTunableOp_float_NT,nt_128_1008_1008_B_28_ld_3584_1008_128
GemmStridedBatchedTunableOp_float_NT,nt_1008_128_1008_B_28_ld_1008_3584_1008
GemmTunableOp_BFloat16_NT,nt_8_512_1008_ld_8_512_8
GemmTunableOp_BFloat16_NN,nn_8_1008_512_ld_8_512_8
GemmTunableOp_Half_NN,nn_3584_1008_512_ld_3584_512_3584
GemmTunableOp_float_NN,nn_825_64_1_ld_825_1_825
GemmAndBiasTunableOp_Half_TN,tn_3584_825_3584_ld_3584_3584_3584
GemmTunableOp_BFloat16_TN,tn_8_825_3584_ld_3584_3584_8
GemmTunableOp_BFloat16_TN,tn_3584_825_8_ld_8_8_3584
GemmAndBiasTunableOp_Half_TN,tn_512_825_3584_ld_3584_3584_512
GemmTunableOp_BFloat16_TN,tn_512_825_8_ld_8_8_512
GemmStridedBatchedTunableOp_float_TN,tn_825_825_128_B_28_ld_128_3584_825
GemmStridedBatchedTunableOp_float_NN,nn_128_825_825_B_28_ld_128_825_128
GemmTunableOp_Half_TN,tn_3584_825_3584_ld_3584_3584_3584
GemmTunableOp_Half_TN,tn_18944_825_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_825_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_825_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_825_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_825_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_825_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_825_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_825_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_825_3584_ld_18944_3584_18944
GemmTunableOp_BFloat16_NT,nt_8_18944_825_ld_8_18944_8
GemmTunableOp_BFloat16_NN,nn_8_825_18944_ld_8_18944_8
GemmTunableOp_BFloat16_NT,nt_3584_8_825_ld_3584_8_3584
GemmTunableOp_BFloat16_NN,nn_3584_825_8_ld_3584_8_3584
GemmTunableOp_Half_NN,nn_3584_825_18944_ld_3584_18944_3584
GemmTunableOp_Half_NN,nn_3584_825_3584_ld_3584_3584_3584
GemmStridedBatchedTunableOp_float_NT,nt_128_825_825_B_28_ld_3584_825_128
GemmStridedBatchedTunableOp_float_NT,nt_825_128_825_B_28_ld_825_3584_825
GemmTunableOp_BFloat16_NT,nt_8_512_825_ld_8_512_8
GemmTunableOp_BFloat16_NN,nn_8_825_512_ld_8_512_8
GemmTunableOp_Half_NN,nn_3584_825_512_ld_3584_512_3584
GemmTunableOp_float_NN,nn_899_64_1_ld_899_1_899
GemmAndBiasTunableOp_Half_TN,tn_3584_899_3584_ld_3584_3584_3584
GemmTunableOp_BFloat16_TN,tn_8_899_3584_ld_3584_3584_8
GemmTunableOp_BFloat16_TN,tn_3584_899_8_ld_8_8_3584
GemmAndBiasTunableOp_Half_TN,tn_512_899_3584_ld_3584_3584_512
GemmTunableOp_BFloat16_TN,tn_512_899_8_ld_8_8_512
GemmStridedBatchedTunableOp_float_TN,tn_899_899_128_B_28_ld_128_3584_899
GemmStridedBatchedTunableOp_float_NN,nn_128_899_899_B_28_ld_128_899_128
GemmTunableOp_Half_TN,tn_3584_899_3584_ld_3584_3584_3584
GemmTunableOp_Half_TN,tn_18944_899_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_899_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_899_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_899_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_899_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_899_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_899_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_899_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_899_3584_ld_18944_3584_18944
GemmTunableOp_BFloat16_NT,nt_8_18944_899_ld_8_18944_8
GemmTunableOp_BFloat16_NN,nn_8_899_18944_ld_8_18944_8
GemmTunableOp_BFloat16_NT,nt_3584_8_899_ld_3584_8_3584
GemmTunableOp_BFloat16_NN,nn_3584_899_8_ld_3584_8_3584
GemmTunableOp_Half_NN,nn_3584_899_18944_ld_3584_18944_3584
GemmTunableOp_Half_NN,nn_3584_899_3584_ld_3584_3584_3584
GemmStridedBatchedTunableOp_float_NT,nt_128_899_899_B_28_ld_3584_899_128
GemmStridedBatchedTunableOp_float_NT,nt_899_128_899_B_28_ld_899_3584_899
GemmTunableOp_BFloat16_NT,nt_8_512_899_ld_8_512_8
GemmTunableOp_BFloat16_NN,nn_8_899_512_ld_8_512_8
GemmTunableOp_Half_NN,nn_3584_899_512_ld_3584_512_3584
GemmTunableOp_float_NN,nn_927_64_1_ld_927_1_927
GemmAndBiasTunableOp_Half_TN,tn_3584_927_3584_ld_3584_3584_3584
GemmTunableOp_BFloat16_TN,tn_8_927_3584_ld_3584_3584_8
GemmTunableOp_BFloat16_TN,tn_3584_927_8_ld_8_8_3584
GemmAndBiasTunableOp_Half_TN,tn_512_927_3584_ld_3584_3584_512
GemmTunableOp_BFloat16_TN,tn_512_927_8_ld_8_8_512
GemmStridedBatchedTunableOp_float_TN,tn_927_927_128_B_28_ld_128_3584_927
GemmStridedBatchedTunableOp_float_NN,nn_128_927_927_B_28_ld_128_927_128
GemmTunableOp_Half_TN,tn_3584_927_3584_ld_3584_3584_3584
GemmTunableOp_Half_TN,tn_18944_927_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_927_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_927_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_927_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_927_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_927_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_927_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_927_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_927_3584_ld_18944_3584_18944
GemmTunableOp_BFloat16_NT,nt_8_18944_927_ld_8_18944_8
GemmTunableOp_BFloat16_NN,nn_8_927_18944_ld_8_18944_8
GemmTunableOp_BFloat16_NT,nt_3584_8_927_ld_3584_8_3584
GemmTunableOp_BFloat16_NN,nn_3584_927_8_ld_3584_8_3584
GemmTunableOp_Half_NN,nn_3584_927_18944_ld_3584_18944_3584
GemmTunableOp_Half_NN,nn_3584_927_3584_ld_3584_3584_3584
GemmStridedBatchedTunableOp_float_NT,nt_128_927_927_B_28_ld_3584_927_128
GemmStridedBatchedTunableOp_float_NT,nt_927_128_927_B_28_ld_927_3584_927
GemmTunableOp_BFloat16_NT,nt_8_512_927_ld_8_512_8
GemmTunableOp_BFloat16_NN,nn_8_927_512_ld_8_512_8
GemmTunableOp_Half_NN,nn_3584_927_512_ld_3584_512_3584
GemmTunableOp_float_NN,nn_1157_64_1_ld_1157_1_1157
GemmAndBiasTunableOp_Half_TN,tn_3584_1157_3584_ld_3584_3584_3584
GemmTunableOp_BFloat16_TN,tn_8_1157_3584_ld_3584_3584_8
GemmTunableOp_BFloat16_TN,tn_3584_1157_8_ld_8_8_3584
GemmAndBiasTunableOp_Half_TN,tn_512_1157_3584_ld_3584_3584_512
GemmTunableOp_BFloat16_TN,tn_512_1157_8_ld_8_8_512
GemmStridedBatchedTunableOp_float_TN,tn_1157_1157_128_B_28_ld_128_3584_1157
GemmStridedBatchedTunableOp_float_NN,nn_128_1157_1157_B_28_ld_128_1157_128
GemmTunableOp_Half_TN,tn_3584_1157_3584_ld_3584_3584_3584
GemmTunableOp_Half_TN,tn_18944_1157_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_1157_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_1157_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_1157_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_1157_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_1157_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_1157_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_1157_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_1157_3584_ld_18944_3584_18944
GemmTunableOp_BFloat16_NT,nt_8_18944_1157_ld_8_18944_8
GemmTunableOp_BFloat16_NN,nn_8_1157_18944_ld_8_18944_8
GemmTunableOp_BFloat16_NT,nt_3584_8_1157_ld_3584_8_3584
GemmTunableOp_BFloat16_NN,nn_3584_1157_8_ld_3584_8_3584
GemmTunableOp_Half_NN,nn_3584_1157_18944_ld_3584_18944_3584
GemmTunableOp_Half_NN,nn_3584_1157_3584_ld_3584_3584_3584
GemmStridedBatchedTunableOp_float_NT,nt_128_1157_1157_B_28_ld_3584_1157_128
GemmStridedBatchedTunableOp_float_NT,nt_1157_128_1157_B_28_ld_1157_3584_1157
GemmTunableOp_BFloat16_NT,nt_8_512_1157_ld_8_512_8
GemmTunableOp_BFloat16_NN,nn_8_1157_512_ld_8_512_8
GemmTunableOp_Half_NN,nn_3584_1157_512_ld_3584_512_3584
GemmTunableOp_float_NN,nn_931_64_1_ld_931_1_931
GemmAndBiasTunableOp_Half_TN,tn_3584_931_3584_ld_3584_3584_3584
GemmTunableOp_BFloat16_TN,tn_8_931_3584_ld_3584_3584_8
GemmTunableOp_BFloat16_TN,tn_3584_931_8_ld_8_8_3584
GemmAndBiasTunableOp_Half_TN,tn_512_931_3584_ld_3584_3584_512
GemmTunableOp_BFloat16_TN,tn_512_931_8_ld_8_8_512
GemmStridedBatchedTunableOp_float_TN,tn_931_931_128_B_28_ld_128_3584_931
GemmStridedBatchedTunableOp_float_NN,nn_128_931_931_B_28_ld_128_931_128
GemmTunableOp_Half_TN,tn_3584_931_3584_ld_3584_3584_3584
GemmTunableOp_Half_TN,tn_18944_931_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_931_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_931_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_931_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_931_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_931_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_931_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_931_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_931_3584_ld_18944_3584_18944
GemmTunableOp_BFloat16_NT,nt_8_18944_931_ld_8_18944_8
GemmTunableOp_BFloat16_NN,nn_8_931_18944_ld_8_18944_8
GemmTunableOp_BFloat16_NT,nt_3584_8_931_ld_3584_8_3584
GemmTunableOp_BFloat16_NN,nn_3584_931_8_ld_3584_8_3584
GemmTunableOp_Half_NN,nn_3584_931_18944_ld_3584_18944_3584
GemmTunableOp_Half_NN,nn_3584_931_3584_ld_3584_3584_3584
GemmStridedBatchedTunableOp_float_NT,nt_128_931_931_B_28_ld_3584_931_128
GemmStridedBatchedTunableOp_float_NT,nt_931_128_931_B_28_ld_931_3584_931
GemmTunableOp_BFloat16_NT,nt_8_512_931_ld_8_512_8
GemmTunableOp_BFloat16_NN,nn_8_931_512_ld_8_512_8
GemmTunableOp_Half_NN,nn_3584_931_512_ld_3584_512_3584
GemmTunableOp_float_NN,nn_918_64_1_ld_918_1_918
GemmAndBiasTunableOp_Half_TN,tn_3584_918_3584_ld_3584_3584_3584
GemmTunableOp_BFloat16_TN,tn_8_918_3584_ld_3584_3584_8
GemmTunableOp_BFloat16_TN,tn_3584_918_8_ld_8_8_3584
GemmAndBiasTunableOp_Half_TN,tn_512_918_3584_ld_3584_3584_512
GemmTunableOp_BFloat16_TN,tn_512_918_8_ld_8_8_512
GemmStridedBatchedTunableOp_float_TN,tn_918_918_128_B_28_ld_128_3584_918
GemmStridedBatchedTunableOp_float_NN,nn_128_918_918_B_28_ld_128_918_128
GemmTunableOp_Half_TN,tn_3584_918_3584_ld_3584_3584_3584
GemmTunableOp_Half_TN,tn_18944_918_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_918_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_918_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_918_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_918_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_918_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_918_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_918_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_918_3584_ld_18944_3584_18944
GemmTunableOp_BFloat16_NT,nt_8_18944_918_ld_8_18944_8
GemmTunableOp_BFloat16_NN,nn_8_918_18944_ld_8_18944_8
GemmTunableOp_BFloat16_NT,nt_3584_8_918_ld_3584_8_3584
GemmTunableOp_BFloat16_NN,nn_3584_918_8_ld_3584_8_3584
GemmTunableOp_Half_NN,nn_3584_918_18944_ld_3584_18944_3584
GemmTunableOp_Half_NN,nn_3584_918_3584_ld_3584_3584_3584
GemmStridedBatchedTunableOp_float_NT,nt_128_918_918_B_28_ld_3584_918_128
GemmStridedBatchedTunableOp_float_NT,nt_918_128_918_B_28_ld_918_3584_918
GemmTunableOp_BFloat16_NT,nt_8_512_918_ld_8_512_8
GemmTunableOp_BFloat16_NN,nn_8_918_512_ld_8_512_8
GemmTunableOp_Half_NN,nn_3584_918_512_ld_3584_512_3584
GemmTunableOp_float_NN,nn_906_64_1_ld_906_1_906
GemmAndBiasTunableOp_Half_TN,tn_3584_906_3584_ld_3584_3584_3584
GemmTunableOp_BFloat16_TN,tn_8_906_3584_ld_3584_3584_8
GemmTunableOp_BFloat16_TN,tn_3584_906_8_ld_8_8_3584
GemmAndBiasTunableOp_Half_TN,tn_512_906_3584_ld_3584_3584_512
GemmTunableOp_BFloat16_TN,tn_512_906_8_ld_8_8_512
GemmStridedBatchedTunableOp_float_TN,tn_906_906_128_B_28_ld_128_3584_906
GemmStridedBatchedTunableOp_float_NN,nn_128_906_906_B_28_ld_128_906_128
GemmTunableOp_Half_TN,tn_3584_906_3584_ld_3584_3584_3584
GemmTunableOp_Half_TN,tn_18944_906_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_906_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_906_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_906_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_906_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_906_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_906_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_906_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_906_3584_ld_18944_3584_18944
GemmTunableOp_BFloat16_NT,nt_8_18944_906_ld_8_18944_8
GemmTunableOp_BFloat16_NN,nn_8_906_18944_ld_8_18944_8
GemmTunableOp_BFloat16_NT,nt_3584_8_906_ld_3584_8_3584
GemmTunableOp_BFloat16_NN,nn_3584_906_8_ld_3584_8_3584
GemmTunableOp_Half_NN,nn_3584_906_18944_ld_3584_18944_3584
GemmTunableOp_Half_NN,nn_3584_906_3584_ld_3584_3584_3584
GemmStridedBatchedTunableOp_float_NT,nt_128_906_906_B_28_ld_3584_906_128
GemmStridedBatchedTunableOp_float_NT,nt_906_128_906_B_28_ld_906_3584_906
GemmTunableOp_BFloat16_NT,nt_8_512_906_ld_8_512_8
GemmTunableOp_BFloat16_NN,nn_8_906_512_ld_8_512_8
GemmTunableOp_Half_NN,nn_3584_906_512_ld_3584_512_3584
GemmTunableOp_float_NN,nn_1289_64_1_ld_1289_1_1289
GemmAndBiasTunableOp_Half_TN,tn_3584_1289_3584_ld_3584_3584_3584
GemmTunableOp_BFloat16_TN,tn_8_1289_3584_ld_3584_3584_8
GemmTunableOp_BFloat16_TN,tn_3584_1289_8_ld_8_8_3584
GemmAndBiasTunableOp_Half_TN,tn_512_1289_3584_ld_3584_3584_512
GemmTunableOp_BFloat16_TN,tn_512_1289_8_ld_8_8_512
GemmStridedBatchedTunableOp_float_TN,tn_1289_1289_128_B_28_ld_128_3584_1289
GemmStridedBatchedTunableOp_float_NN,nn_128_1289_1289_B_28_ld_128_1289_128
GemmTunableOp_Half_TN,tn_3584_1289_3584_ld_3584_3584_3584
GemmTunableOp_Half_TN,tn_18944_1289_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_1289_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_1289_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_1289_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_1289_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_1289_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_1289_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_1289_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_1289_3584_ld_18944_3584_18944
GemmTunableOp_BFloat16_NT,nt_8_18944_1289_ld_8_18944_8
GemmTunableOp_BFloat16_NN,nn_8_1289_18944_ld_8_18944_8
GemmTunableOp_BFloat16_NT,nt_3584_8_1289_ld_3584_8_3584
GemmTunableOp_BFloat16_NN,nn_3584_1289_8_ld_3584_8_3584
GemmTunableOp_Half_NN,nn_3584_1289_18944_ld_3584_18944_3584
GemmTunableOp_Half_NN,nn_3584_1289_3584_ld_3584_3584_3584
GemmStridedBatchedTunableOp_float_NT,nt_128_1289_1289_B_28_ld_3584_1289_128
GemmStridedBatchedTunableOp_float_NT,nt_1289_128_1289_B_28_ld_1289_3584_1289
GemmTunableOp_BFloat16_NT,nt_8_512_1289_ld_8_512_8
GemmTunableOp_BFloat16_NN,nn_8_1289_512_ld_8_512_8
GemmTunableOp_Half_NN,nn_3584_1289_512_ld_3584_512_3584
GemmTunableOp_float_NN,nn_950_64_1_ld_950_1_950
GemmAndBiasTunableOp_Half_TN,tn_3584_950_3584_ld_3584_3584_3584
GemmTunableOp_BFloat16_TN,tn_8_950_3584_ld_3584_3584_8
GemmTunableOp_BFloat16_TN,tn_3584_950_8_ld_8_8_3584
GemmAndBiasTunableOp_Half_TN,tn_512_950_3584_ld_3584_3584_512
GemmTunableOp_BFloat16_TN,tn_512_950_8_ld_8_8_512
GemmStridedBatchedTunableOp_float_TN,tn_950_950_128_B_28_ld_128_3584_950
GemmStridedBatchedTunableOp_float_NN,nn_128_950_950_B_28_ld_128_950_128
GemmTunableOp_Half_TN,tn_3584_950_3584_ld_3584_3584_3584
GemmTunableOp_Half_TN,tn_18944_950_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_950_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_950_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_950_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_950_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_950_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_950_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_950_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_950_3584_ld_18944_3584_18944
GemmTunableOp_BFloat16_NT,nt_8_18944_950_ld_8_18944_8
GemmTunableOp_BFloat16_NN,nn_8_950_18944_ld_8_18944_8
GemmTunableOp_BFloat16_NT,nt_3584_8_950_ld_3584_8_3584
GemmTunableOp_BFloat16_NN,nn_3584_950_8_ld_3584_8_3584
GemmTunableOp_Half_NN,nn_3584_950_18944_ld_3584_18944_3584
GemmTunableOp_Half_NN,nn_3584_950_3584_ld_3584_3584_3584
GemmStridedBatchedTunableOp_float_NT,nt_128_950_950_B_28_ld_3584_950_128
GemmStridedBatchedTunableOp_float_NT,nt_950_128_950_B_28_ld_950_3584_950
GemmTunableOp_BFloat16_NT,nt_8_512_950_ld_8_512_8
GemmTunableOp_BFloat16_NN,nn_8_950_512_ld_8_512_8
GemmTunableOp_Half_NN,nn_3584_950_512_ld_3584_512_3584
GemmTunableOp_float_NN,nn_958_64_1_ld_958_1_958
GemmAndBiasTunableOp_Half_TN,tn_3584_958_3584_ld_3584_3584_3584
GemmTunableOp_BFloat16_TN,tn_8_958_3584_ld_3584_3584_8
GemmTunableOp_BFloat16_TN,tn_3584_958_8_ld_8_8_3584
GemmAndBiasTunableOp_Half_TN,tn_512_958_3584_ld_3584_3584_512
GemmTunableOp_BFloat16_TN,tn_512_958_8_ld_8_8_512
GemmStridedBatchedTunableOp_float_TN,tn_958_958_128_B_28_ld_128_3584_958
GemmStridedBatchedTunableOp_float_NN,nn_128_958_958_B_28_ld_128_958_128
GemmTunableOp_Half_TN,tn_3584_958_3584_ld_3584_3584_3584
GemmTunableOp_Half_TN,tn_18944_958_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_958_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_958_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_958_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_958_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_958_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_958_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_958_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_958_3584_ld_18944_3584_18944
GemmTunableOp_BFloat16_NT,nt_8_18944_958_ld_8_18944_8
GemmTunableOp_BFloat16_NN,nn_8_958_18944_ld_8_18944_8
GemmTunableOp_BFloat16_NT,nt_3584_8_958_ld_3584_8_3584
GemmTunableOp_BFloat16_NN,nn_3584_958_8_ld_3584_8_3584
GemmTunableOp_Half_NN,nn_3584_958_18944_ld_3584_18944_3584
GemmTunableOp_Half_NN,nn_3584_958_3584_ld_3584_3584_3584
GemmStridedBatchedTunableOp_float_NT,nt_128_958_958_B_28_ld_3584_958_128
GemmStridedBatchedTunableOp_float_NT,nt_958_128_958_B_28_ld_958_3584_958
GemmTunableOp_BFloat16_NT,nt_8_512_958_ld_8_512_8
GemmTunableOp_BFloat16_NN,nn_8_958_512_ld_8_512_8
GemmTunableOp_Half_NN,nn_3584_958_512_ld_3584_512_3584
GemmTunableOp_float_NN,nn_1005_64_1_ld_1005_1_1005
GemmAndBiasTunableOp_Half_TN,tn_3584_1005_3584_ld_3584_3584_3584
GemmTunableOp_BFloat16_TN,tn_8_1005_3584_ld_3584_3584_8
GemmTunableOp_BFloat16_TN,tn_3584_1005_8_ld_8_8_3584
GemmAndBiasTunableOp_Half_TN,tn_512_1005_3584_ld_3584_3584_512
GemmTunableOp_BFloat16_TN,tn_512_1005_8_ld_8_8_512
GemmStridedBatchedTunableOp_float_TN,tn_1005_1005_128_B_28_ld_128_3584_1005
GemmStridedBatchedTunableOp_float_NN,nn_128_1005_1005_B_28_ld_128_1005_128
GemmTunableOp_Half_TN,tn_3584_1005_3584_ld_3584_3584_3584
GemmTunableOp_Half_TN,tn_18944_1005_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_1005_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_1005_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_1005_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_1005_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_1005_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_1005_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_1005_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_1005_3584_ld_18944_3584_18944
GemmTunableOp_BFloat16_NT,nt_8_18944_1005_ld_8_18944_8
GemmTunableOp_BFloat16_NN,nn_8_1005_18944_ld_8_18944_8
GemmTunableOp_BFloat16_NT,nt_3584_8_1005_ld_3584_8_3584
GemmTunableOp_BFloat16_NN,nn_3584_1005_8_ld_3584_8_3584
GemmTunableOp_Half_NN,nn_3584_1005_18944_ld_3584_18944_3584
GemmTunableOp_Half_NN,nn_3584_1005_3584_ld_3584_3584_3584
GemmStridedBatchedTunableOp_float_NT,nt_128_1005_1005_B_28_ld_3584_1005_128
GemmStridedBatchedTunableOp_float_NT,nt_1005_128_1005_B_28_ld_1005_3584_1005
GemmTunableOp_BFloat16_NT,nt_8_512_1005_ld_8_512_8
GemmTunableOp_BFloat16_NN,nn_8_1005_512_ld_8_512_8
GemmTunableOp_Half_NN,nn_3584_1005_512_ld_3584_512_3584
GemmTunableOp_float_NN,nn_917_64_1_ld_917_1_917
GemmAndBiasTunableOp_Half_TN,tn_3584_917_3584_ld_3584_3584_3584
GemmTunableOp_BFloat16_TN,tn_8_917_3584_ld_3584_3584_8
GemmTunableOp_BFloat16_TN,tn_3584_917_8_ld_8_8_3584
GemmAndBiasTunableOp_Half_TN,tn_512_917_3584_ld_3584_3584_512
GemmTunableOp_BFloat16_TN,tn_512_917_8_ld_8_8_512
GemmStridedBatchedTunableOp_float_TN,tn_917_917_128_B_28_ld_128_3584_917
GemmStridedBatchedTunableOp_float_NN,nn_128_917_917_B_28_ld_128_917_128
GemmTunableOp_Half_TN,tn_3584_917_3584_ld_3584_3584_3584
GemmTunableOp_Half_TN,tn_18944_917_3584_ld_3584_3584_18944
GemmTunableOp_BFloat16_TN,tn_18944_917_8_ld_8_8_18944
GemmTunableOp_Half_TN,tn_3584_917_18944_ld_18944_18944_3584
GemmTunableOp_BFloat16_TN,tn_8_917_18944_ld_18944_18944_8
GemmTunableOp_BFloat16_NT,nt_8_3584_917_ld_8_3584_8
GemmTunableOp_BFloat16_NN,nn_8_917_3584_ld_8_3584_8
GemmTunableOp_BFloat16_NT,nt_18944_8_917_ld_18944_8_18944
GemmTunableOp_BFloat16_NN,nn_18944_917_8_ld_18944_8_18944
GemmTunableOp_Half_NN,nn_18944_917_3584_ld_18944_3584_18944
